DaystoDepart,RoundTrip,SeatClass,Time,Price
54,1,2,0,0.442731278
54,1,2,1,0.442731278
54,1,2,2,0.442731278
55,0,0,0,0.002202643
55,0,0,1,0.002202643
55,0,0,2,0.002202643
55,1,0,0,0.035242291
55,1,0,1,0.035242291
55,1,0,2,0.035242291
55,0,1,0,0.215859031
55,0,1,1,0.215859031
55,0,1,2,0.215859031
55,1,1,0,0.471365639
55,1,1,1,0.45154185
55,1,1,2,0.45154185
55,0,2,0,0.215859031
55,0,2,1,0.215859031
55,0,2,2,0.215859031
55,1,2,0,0.471365639
55,1,2,1,0.45154185
55,1,2,2,0.45154185
56,0,0,0,0.002202643
56,0,0,1,0.002202643
56,0,0,2,0.002202643
56,1,0,0,0.044052863
56,1,0,1,0.044052863
56,1,0,2,0.044052863
56,0,1,0,0.215859031
56,0,1,1,0.215859031
56,0,1,2,0.215859031
56,1,1,0,0.564977974
56,1,1,1,0.460352423
56,1,1,2,0.460352423
56,0,2,0,0.248898678
56,0,2,1,0.215859031
56,0,2,2,0.215859031
56,1,2,0,0.564977974
56,1,2,1,0.460352423
56,1,2,2,0.460352423
57,0,0,0,0.002202643
57,0,0,1,0.002202643
57,0,0,2,0.002202643
57,1,0,0,0.035242291
57,1,0,1,0.035242291
57,1,0,2,0.035242291
57,0,1,0,0.215859031
57,0,1,1,0.215859031
57,0,1,2,0.215859031
57,1,1,0,0.45154185
57,1,1,1,0.45154185
57,1,1,2,0.45154185
57,0,2,0,0.215859031
57,0,2,1,0.215859031
57,0,2,2,0.215859031
57,1,2,0,0.45154185
57,1,2,1,0.45154185
57,1,2,2,0.45154185
58,0,0,0,0.002202643
58,0,0,1,0.002202643
58,0,0,2,0.002202643
58,1,0,0,0.026431718
58,1,0,1,0.057268722
58,1,0,2,0.101321586
58,0,1,0,0.215859031
58,0,1,1,0.215859031
58,0,1,2,0.215859031
58,1,1,0,0.442731278
58,1,1,1,0.462555066
58,1,1,2,0.523127753
58,0,2,0,0.215859031
58,0,2,1,0.215859031
58,0,2,2,0.215859031
58,1,2,0,0.442731278
58,1,2,1,0.462555066
58,1,2,2,0.523127753
59,0,0,0,0.002202643
59,0,0,1,0.09030837
59,0,0,2,0.002202643
59,1,0,0,0.176211454
59,1,0,1,0.264317181
59,1,0,2,0.176211454
59,0,1,0,0.215859031
59,0,1,1,0.248898678
59,0,1,2,0.215859031
59,1,1,0,0.603524229
59,1,1,1,0.636563877
59,1,1,2,0.603524229
59,0,2,0,0.215859031
59,0,2,1,0.248898678
59,0,2,2,0.215859031
59,1,2,0,0.603524229
59,1,2,1,0.636563877
59,1,2,2,0.603524229
60,0,0,0,0.002202643
60,0,0,1,0.002202643
60,0,0,2,0.002202643
60,1,0,0,0.172907489
60,1,0,1,0.176211454
60,1,0,2,0.172907489
60,0,1,0,0.215859031
60,0,1,1,0.215859031
60,0,1,2,0.215859031
60,1,1,0,0.603524229
60,1,1,1,0.603524229
60,1,1,2,0.603524229
60,0,2,0,0.215859031
60,0,2,1,0.215859031
60,0,2,2,0.215859031
60,1,2,0,0.603524229
60,1,2,1,0.603524229
60,1,2,2,0.603524229
61,0,0,0,0.002202643
61,0,0,1,0.002202643
61,0,0,2,0.002202643
61,1,0,0,0.026431718
61,1,0,1,0.026431718
61,1,0,2,0.026431718
61,0,1,0,0.215859031
61,0,1,1,0.215859031
61,0,1,2,0.215859031
61,1,1,0,0.442731278
61,1,1,1,0.442731278
61,1,1,2,0.442731278
61,0,2,0,0.215859031
61,0,2,1,0.215859031
61,0,2,2,0.215859031
61,1,2,0,0.442731278
61,1,2,1,0.442731278
61,1,2,2,0.442731278
62,0,0,0,0.002202643
62,0,0,1,0.002202643
62,0,0,2,0.002202643
62,1,0,0,0.035242291
62,1,0,1,0.035242291
62,1,0,2,0.035242291
62,0,1,0,0.215859031
62,0,1,1,0.215859031
62,0,1,2,0.215859031
62,1,1,0,0.45154185
62,1,1,1,0.45154185
62,1,1,2,0.45154185
62,0,2,0,0.215859031
62,0,2,1,0.215859031
62,0,2,2,0.215859031
62,1,2,0,0.45154185
62,1,2,1,0.45154185
62,1,2,2,0.45154185
63,0,0,0,0.002202643
63,0,0,1,0.002202643
63,0,0,2,0.002202643
63,1,0,0,0.044052863
63,1,0,1,0.044052863
63,1,0,2,0.044052863
63,0,1,0,0.215859031
63,0,1,1,0.215859031
63,0,1,2,0.215859031
63,1,1,0,0.531938326
63,1,1,1,0.460352423
63,1,1,2,0.460352423
63,0,2,0,0.215859031
63,0,2,1,0.215859031
63,0,2,2,0.215859031
63,1,2,0,0.531938326
63,1,2,1,0.460352423
63,1,2,2,0.460352423
64,0,0,0,0.002202643
64,0,0,1,0.002202643
64,0,0,2,0.002202643
64,1,0,0,0.057268722
64,1,0,1,0.035242291
64,1,0,2,0.035242291
64,0,1,0,0.215859031
64,0,1,1,0.215859031
64,0,1,2,0.215859031
64,1,1,0,0.462555066
64,1,1,1,0.462555066
64,1,1,2,0.45154185
64,0,2,0,0.215859031
64,0,2,1,0.215859031
64,0,2,2,0.215859031
64,1,2,0,0.462555066
64,1,2,1,0.462555066
64,1,2,2,0.45154185
65,0,0,0,0.002202643
65,0,0,1,0.002202643
65,0,0,2,0.002202643
65,1,0,0,0.057268722
65,1,0,1,0.057268722
65,1,0,2,0.057268722
65,0,1,0,0.215859031
65,0,1,1,0.215859031
65,0,1,2,0.215859031
65,1,1,0,0.462555066
65,1,1,1,0.523127753
65,1,1,2,0.462555066
65,0,2,0,0.215859031
65,0,2,1,0.215859031
65,0,2,2,0.215859031
65,1,2,0,0.462555066
65,1,2,1,0.523127753
65,1,2,2,0.462555066
66,0,0,0,0.002202643
66,0,0,1,0.002202643
66,0,0,2,0.002202643
66,1,0,0,0.176211454
66,1,0,1,0.176211454
66,1,0,2,0.176211454
66,0,1,0,0.215859031
66,0,1,1,0.248898678
66,0,1,2,0.215859031
66,1,1,0,0.603524229
66,1,1,1,0.636563877
66,1,1,2,0.603524229
66,0,2,0,0.215859031
66,0,2,1,0.248898678
66,0,2,2,0.215859031
66,1,2,0,0.603524229
66,1,2,1,0.636563877
66,1,2,2,0.603524229
67,0,0,0,0.002202643
67,0,0,1,0.002202643
67,0,0,2,0.002202643
67,1,0,0,0.176211454
67,1,0,1,0.176211454
67,1,0,2,0.176211454
67,0,1,0,0.215859031
67,0,1,1,0.215859031
67,0,1,2,0.215859031
67,1,1,0,0.603524229
67,1,1,1,0.603524229
67,1,1,2,0.603524229
67,0,2,0,0.215859031
67,0,2,1,0.215859031
67,0,2,2,0.215859031
67,1,2,0,0.603524229
67,1,2,1,0.603524229
67,1,2,2,0.603524229
68,0,0,0,0.002202643
68,0,0,1,0.002202643
68,0,0,2,0.002202643
68,1,0,0,0.026431718
68,1,0,1,0.026431718
68,1,0,2,0.026431718
68,0,1,0,0.215859031
68,0,1,1,0.215859031
68,0,1,2,0.215859031
68,1,1,0,0.442731278
68,1,1,1,0.442731278
68,1,1,2,0.442731278
68,0,2,0,0.215859031
68,0,2,1,0.215859031
68,0,2,2,0.215859031
68,1,2,0,0.442731278
68,1,2,1,0.442731278
68,1,2,2,0.442731278
69,0,0,0,0.002202643
69,0,0,1,0.002202643
69,0,0,2,0.002202643
69,1,0,0,0.035242291
69,1,0,1,0.035242291
69,1,0,2,0.035242291
69,0,1,0,0.215859031
69,0,1,1,0.215859031
69,0,1,2,0.215859031
69,1,1,0,0.45154185
69,1,1,1,0.45154185
69,1,1,2,0.45154185
69,0,2,0,0.215859031
69,0,2,1,0.215859031
69,0,2,2,0.215859031
69,1,2,0,0.45154185
69,1,2,1,0.45154185
69,1,2,2,0.45154185
70,0,0,0,0.002202643
70,0,0,1,0.002202643
70,0,0,2,0.002202643
70,1,0,0,0.044052863
70,1,0,1,0.044052863
70,1,0,2,0.044052863
70,0,1,0,0.215859031
70,0,1,1,0.215859031
70,0,1,2,0.215859031
70,1,1,0,0.460352423
70,1,1,1,0.460352423
70,1,1,2,0.460352423
70,0,2,0,0.215859031
70,0,2,1,0.215859031
70,0,2,2,0.215859031
70,1,2,0,0.460352423
70,1,2,1,0.460352423
70,1,2,2,0.460352423
71,0,0,0,0.002202643
71,0,0,1,0.002202643
71,0,0,2,0.002202643
71,1,0,0,0.035242291
71,1,0,1,0.035242291
71,1,0,2,0.035242291
71,0,1,0,0.215859031
71,0,1,1,0.215859031
71,0,1,2,0.215859031
71,1,1,0,0.45154185
71,1,1,1,0.462555066
71,1,1,2,0.45154185
71,0,2,0,0.215859031
71,0,2,1,0.215859031
71,0,2,2,0.215859031
71,1,2,0,0.45154185
71,1,2,1,0.462555066
71,1,2,2,0.45154185
72,0,0,0,0.002202643
72,0,0,1,0.002202643
72,0,0,2,0.002202643
72,1,0,0,0.026431718
72,1,0,1,0.026431718
72,1,0,2,0.026431718
72,0,1,0,0.215859031
72,0,1,1,0.215859031
72,0,1,2,0.215859031
72,1,1,0,0.442731278
72,1,1,1,0.442731278
72,1,1,2,0.442731278
72,0,2,0,0.215859031
72,0,2,1,0.215859031
72,0,2,2,0.215859031
72,1,2,0,0.442731278
72,1,2,1,0.442731278
72,1,2,2,0.442731278
73,0,0,0,0.002202643
73,0,0,1,0.002202643
73,0,0,2,0.002202643
73,1,0,0,0.198237885
73,1,0,1,0.198237885
73,1,0,2,0.198237885
73,0,1,0,0.215859031
73,0,1,1,0.215859031
73,0,1,2,0.215859031
73,1,1,0,0.647577093
73,1,1,1,0.647577093
73,1,1,2,0.647577093
73,0,2,0,0.215859031
73,0,2,1,0.215859031
73,0,2,2,0.215859031
73,1,2,0,0.647577093
73,1,2,1,0.647577093
73,1,2,2,0.647577093
74,0,0,0,0.002202643
74,0,0,1,0.002202643
74,0,0,2,0.002202643
74,1,0,0,0.176211454
74,1,0,1,0.176211454
74,1,0,2,0.176211454
74,0,1,0,0.215859031
74,0,1,1,0.215859031
74,0,1,2,0.215859031
74,1,1,0,0.567180617
74,1,1,1,0.567180617
74,1,1,2,0.567180617
74,0,2,0,0.215859031
74,0,2,1,0.215859031
74,0,2,2,0.215859031
74,1,2,0,0.567180617
74,1,2,1,0.567180617
74,1,2,2,0.567180617
75,0,0,0,0.002202643
75,0,0,1,0.002202643
75,0,0,2,0.002202643
75,1,0,0,0.035242291
75,1,0,1,0.035242291
75,1,0,2,0.035242291
75,0,1,0,0.215859031
75,0,1,1,0.215859031
75,0,1,2,0.215859031
75,1,1,0,0.416299559
75,1,1,1,0.416299559
75,1,1,2,0.416299559
75,0,2,0,0.215859031
75,0,2,1,0.215859031
75,0,2,2,0.215859031
75,1,2,0,0.416299559
75,1,2,1,0.416299559
75,1,2,2,0.416299559
76,0,0,0,0.002202643
76,0,0,1,0.002202643
76,0,0,2,0.002202643
76,1,0,0,0.035242291
76,1,0,1,0.035242291
76,1,0,2,0.035242291
76,0,1,0,0.215859031
76,0,1,1,0.215859031
76,0,1,2,0.215859031
76,1,1,0,0.416299559
76,1,1,1,0.416299559
76,1,1,2,0.416299559
76,0,2,0,0.215859031
76,0,2,1,0.215859031
76,0,2,2,0.215859031
76,1,2,0,0.416299559
76,1,2,1,0.416299559
76,1,2,2,0.416299559
77,0,0,0,0.024229075
77,0,0,1,0.024229075
77,0,0,2,0.024229075
77,1,0,0,0.088105727
77,1,0,1,0.066079295
77,1,0,2,0.066079295
77,0,1,0,0.292951542
77,0,1,1,0.259911894
77,0,1,2,0.259911894
77,1,1,0,0.573788546
77,1,1,1,0.469162996
77,1,1,2,0.469162996
77,0,2,0,0.292951542
77,0,2,1,0.259911894
77,0,2,2,0.259911894
77,1,2,0,0.573788546
77,1,2,1,0.469162996
77,1,2,2,0.469162996
78,0,0,0,0.123348018
78,0,0,1,0.002202643
78,0,0,2,0.002202643
78,1,0,0,0.22246696
78,1,0,1,0.101321586
78,1,0,2,0.057268722
78,0,1,0,0.303964758
78,0,1,1,0.179515419
78,0,1,2,0.179515419
78,1,1,0,0.584801762
78,1,1,1,0.460352423
78,1,1,2,0.4030837
78,0,2,0,0.303964758
78,0,2,1,0.179515419
78,0,2,2,0.179515419
78,1,2,0,0.584801762
78,1,2,1,0.460352423
78,1,2,2,0.4030837
79,0,0,0,0.09030837
79,0,0,1,0.002202643
79,0,0,2,0.002202643
79,1,0,0,0.157488987
79,1,0,1,0.035242291
79,1,0,2,0.057268722
79,0,1,0,0.248898678
79,0,1,1,0.248898678
79,0,1,2,0.179515419
79,1,1,0,0.529735683
79,1,1,1,0.529735683
79,1,1,2,0.460352423
79,0,2,0,0.248898678
79,0,2,1,0.248898678
79,0,2,2,0.179515419
79,1,2,0,0.529735683
79,1,2,1,0.419603524
79,1,2,2,0.460352423
80,0,0,0,0.002202643
80,0,0,1,0.09030837
80,0,0,2,0.002202643
80,1,0,0,0.176211454
80,1,0,1,0.264317181
80,1,0,2,0.176211454
80,0,1,0,0.339207048
80,0,1,1,0.248898678
80,0,1,2,0.179515419
80,1,1,0,0.721365639
80,1,1,1,0.636563877
80,1,1,2,0.567180617
80,0,2,0,0.339207048
80,0,2,1,0.248898678
80,0,2,2,0.179515419
80,1,2,0,0.721365639
80,1,2,1,0.636563877
80,1,2,2,0.567180617
81,0,0,0,0.112334802
81,0,0,1,0.072687225
81,0,0,2,0.002202643
81,1,0,0,0.286343612
81,1,0,1,0.286343612
81,1,0,2,0.176211454
81,0,1,0,0.292951542
81,0,1,1,0.292951542
81,0,1,2,0.179515419
81,1,1,0,0.68061674
81,1,1,1,0.68061674
81,1,1,2,0.567180617
81,0,2,0,0.292951542
81,0,2,1,0.292951542
81,0,2,2,0.179515419
81,1,2,0,0.68061674
81,1,2,1,0.68061674
81,1,2,2,0.457048458
82,0,0,0,0.002202643
82,0,0,1,0.002202643
82,0,0,2,0.002202643
82,1,0,0,0.057268722
82,1,0,1,0.026431718
82,1,0,2,0.026431718
82,0,1,0,0.179515419
82,0,1,1,0.179515419
82,0,1,2,0.179515419
82,1,1,0,0.429515419
82,1,1,1,0.416299559
82,1,1,2,0.416299559
82,0,2,0,0.179515419
82,0,2,1,0.179515419
82,0,2,2,0.179515419
82,1,2,0,0.429515419
82,1,2,1,0.416299559
82,1,2,2,0.416299559
83,0,0,0,0.002202643
83,0,0,1,0.002202643
83,0,0,2,0.002202643
83,1,0,0,0.035242291
83,1,0,1,0.035242291
83,1,0,2,0.035242291
83,0,1,0,0.179515419
83,0,1,1,0.179515419
83,0,1,2,0.179515419
83,1,1,0,0.425110132
83,1,1,1,0.425110132
83,1,1,2,0.425110132
83,0,2,0,0.179515419
83,0,2,1,0.179515419
83,0,2,2,0.179515419
83,1,2,0,0.425110132
83,1,2,1,0.425110132
83,1,2,2,0.425110132
84,0,0,0,0.002202643
84,0,0,1,0.002202643
84,0,0,2,0.002202643
84,1,0,0,0.044052863
84,1,0,1,0.044052863
84,1,0,2,0.044052863
84,0,1,0,0.215859031
84,0,1,1,0.215859031
84,0,1,2,0.215859031
84,1,1,0,0.460352423
84,1,1,1,0.460352423
84,1,1,2,0.460352423
84,0,2,0,0.215859031
84,0,2,1,0.215859031
84,0,2,2,0.215859031
84,1,2,0,0.460352423
84,1,2,1,0.460352423
84,1,2,2,0.460352423
85,0,0,0,0.002202643
85,0,0,1,0.002202643
85,0,0,2,0.002202643
85,1,0,0,0.035242291
85,1,0,1,0.035242291
85,1,0,2,0.035242291
85,0,1,0,0.215859031
85,0,1,1,0.215859031
85,0,1,2,0.215859031
85,1,1,0,0.45154185
85,1,1,1,0.45154185
85,1,1,2,0.45154185
85,0,2,0,0.215859031
85,0,2,1,0.215859031
85,0,2,2,0.215859031
85,1,2,0,0.45154185
85,1,2,1,0.45154185
85,1,2,2,0.45154185
86,0,0,0,0.002202643
86,0,0,1,0.002202643
86,0,0,2,0.002202643
86,1,0,0,0.026431718
86,1,0,1,0.026431718
86,1,0,2,0.026431718
86,0,1,0,0.215859031
86,0,1,1,0.215859031
86,0,1,2,0.215859031
86,1,1,0,0.442731278
86,1,1,1,0.442731278
86,1,1,2,0.442731278
86,0,2,0,0.215859031
86,0,2,1,0.215859031
86,0,2,2,0.215859031
86,1,2,0,0.442731278
86,1,2,1,0.442731278
86,1,2,2,0.442731278
87,0,0,0,0.002202643
87,0,0,1,0.002202643
87,0,0,2,0.002202643
87,1,0,0,0.172907489
87,1,0,1,0.176211454
87,1,0,2,0.172907489
87,0,1,0,0.215859031
87,0,1,1,0.215859031
87,0,1,2,0.215859031
87,1,1,0,0.603524229
87,1,1,1,0.603524229
87,1,1,2,0.603524229
87,0,2,0,0.215859031
87,0,2,1,0.215859031
87,0,2,2,0.215859031
87,1,2,0,0.603524229
87,1,2,1,0.603524229
87,1,2,2,0.603524229
88,0,0,0,0.002202643
88,0,0,1,0.002202643
88,0,0,2,0.002202643
88,1,0,0,0.176211454
88,1,0,1,0.176211454
88,1,0,2,0.176211454
88,0,1,0,0.215859031
88,0,1,1,0.215859031
88,0,1,2,0.215859031
88,1,1,0,0.603524229
88,1,1,1,0.603524229
88,1,1,2,0.603524229
88,0,2,0,0.215859031
88,0,2,1,0.215859031
88,0,2,2,0.215859031
88,1,2,0,0.603524229
88,1,2,1,0.603524229
88,1,2,2,0.603524229
89,0,0,0,0.002202643
89,0,0,1,0.002202643
89,0,0,2,0.002202643
89,1,0,0,0.026431718
89,1,0,1,0.026431718
89,1,0,2,0.026431718
89,0,1,0,0.215859031
89,0,1,1,0.215859031
89,0,1,2,0.215859031
89,1,1,0,0.442731278
89,1,1,1,0.442731278
89,1,1,2,0.442731278
89,0,2,0,0.215859031
89,0,2,1,0.215859031
89,0,2,2,0.215859031
89,1,2,0,0.442731278
89,1,2,1,0.442731278
89,1,2,2,0.442731278
90,0,0,0,0.002202643
90,0,0,1,0.002202643
90,0,0,2,0.002202643
90,1,0,0,0.046255507
90,1,0,1,0.046255507
90,1,0,2,0.046255507
90,0,1,0,0.215859031
90,0,1,1,0.215859031
90,0,1,2,0.215859031
90,1,1,0,0.462555066
90,1,1,1,0.462555066
90,1,1,2,0.462555066
90,0,2,0,0.215859031
90,0,2,1,0.215859031
90,0,2,2,0.215859031
90,1,2,0,0.462555066
90,1,2,1,0.462555066
90,1,2,2,0.462555066
91,0,0,0,0.002202643
91,0,0,1,0.002202643
91,0,0,2,0.002202643
91,1,0,0,0.044052863
91,1,0,1,0.044052863
91,1,0,2,0.044052863
91,0,1,0,0.215859031
91,0,1,1,0.215859031
91,0,1,2,0.215859031
91,1,1,0,0.460352423
91,1,1,1,0.460352423
91,1,1,2,0.460352423
91,0,2,0,0.215859031
91,0,2,1,0.215859031
91,0,2,2,0.215859031
91,1,2,0,0.460352423
91,1,2,1,0.460352423
91,1,2,2,0.460352423
92,0,0,0,0.002202643
92,0,0,1,0.002202643
92,0,0,2,0.002202643
92,1,0,0,0.022026432
92,1,0,1,0.022026432
92,1,0,2,0.022026432
92,0,1,0,0.215859031
92,0,1,1,0.215859031
92,0,1,2,0.215859031
92,1,1,0,0.449339207
92,1,1,1,0.438325991
92,1,1,2,0.438325991
92,0,2,0,0.215859031
92,0,2,1,0.215859031
92,0,2,2,0.215859031
92,1,2,0,0.449339207
92,1,2,1,0.438325991
92,1,2,2,0.438325991
93,0,0,0,0.029735683
93,0,0,1,0.029735683
93,0,0,2,0.029735683
93,1,0,0,0.013215859
93,1,0,1,0.013215859
93,1,0,2,0.013215859
93,0,1,0,0.24339207
93,0,1,1,0.24339207
93,0,1,2,0.24339207
93,1,1,0,0.429515419
93,1,1,1,0.429515419
93,1,1,2,0.429515419
93,0,2,0,0.24339207
93,0,2,1,0.24339207
93,0,2,2,0.24339207
93,1,2,0,0.429515419
93,1,2,1,0.429515419
93,1,2,2,0.429515419
94,0,0,0,0.035242291
94,0,0,1,0.035242291
94,0,0,2,0.035242291
94,1,0,0,0.231277533
94,1,0,1,0.231277533
94,1,0,2,0.231277533
94,0,1,0,0.248898678
94,0,1,1,0.248898678
94,0,1,2,0.248898678
94,1,1,0,0.658590308
94,1,1,1,0.658590308
94,1,1,2,0.658590308
94,0,2,0,0.248898678
94,0,2,1,0.248898678
94,0,2,2,0.248898678
94,1,2,0,0.658590308
94,1,2,1,0.658590308
94,1,2,2,0.658590308
95,0,0,0,0.024229075
95,0,0,1,0.024229075
95,0,0,2,0.024229075
95,1,0,0,0.231277533
95,1,0,1,0.231277533
95,1,0,2,0.231277533
95,0,1,0,0.237885463
95,0,1,1,0.237885463
95,0,1,2,0.237885463
95,1,1,0,0.658590308
95,1,1,1,0.658590308
95,1,1,2,0.658590308
95,0,2,0,0.237885463
95,0,2,1,0.237885463
95,0,2,2,0.237885463
95,1,2,0,0.658590308
95,1,2,1,0.658590308
95,1,2,2,0.658590308
96,0,0,0,0.002202643
96,0,0,1,0.002202643
96,0,0,2,0.002202643
96,1,0,0,0.02753304
96,1,0,1,0.040748899
96,1,0,2,0.02753304
96,0,1,0,0.215859031
96,0,1,1,0.215859031
96,0,1,2,0.215859031
96,1,1,0,0.443832599
96,1,1,1,0.457048458
96,1,1,2,0.443832599
96,0,2,0,0.215859031
96,0,2,1,0.215859031
96,0,2,2,0.215859031
96,1,2,0,0.443832599
96,1,2,1,0.457048458
96,1,2,2,0.443832599
97,0,0,0,0.002202643
97,0,0,1,0.002202643
97,0,0,2,0.002202643
97,1,0,0,0.033039648
97,1,0,1,0.046255507
97,1,0,2,0.033039648
97,0,1,0,0.215859031
97,0,1,1,0.215859031
97,0,1,2,0.215859031
97,1,1,0,0.449339207
97,1,1,1,0.462555066
97,1,1,2,0.449339207
97,0,2,0,0.215859031
97,0,2,1,0.215859031
97,0,2,2,0.215859031
97,1,2,0,0.449339207
97,1,2,1,0.462555066
97,1,2,2,0.449339207
98,0,0,0,0.024229075
98,0,0,1,0.024229075
98,0,0,2,0.024229075
98,1,0,0,0.044052863
98,1,0,1,0.066079295
98,1,0,2,0.044052863
98,0,1,0,0.237885463
98,0,1,1,0.237885463
98,0,1,2,0.237885463
98,1,1,0,0.461453744
98,1,1,1,0.482378855
98,1,1,2,0.460352423
98,0,2,0,0.237885463
98,0,2,1,0.237885463
98,0,2,2,0.237885463
98,1,2,0,0.460352423
98,1,2,1,0.482378855
98,1,2,2,0.460352423
99,0,0,0,0.035242291
99,0,0,1,0.035242291
99,0,0,2,0.035242291
99,1,0,0,0.044052863
99,1,0,1,0.077092511
99,1,0,2,0.033039648
99,0,1,0,0.248898678
99,0,1,1,0.248898678
99,0,1,2,0.248898678
99,1,1,0,0.460352423
99,1,1,1,0.482378855
99,1,1,2,0.449339207
99,0,2,0,0.248898678
99,0,2,1,0.248898678
99,0,2,2,0.248898678
99,1,2,0,0.460352423
99,1,2,1,0.482378855
99,1,2,2,0.449339207
100,0,0,0,0.029735683
100,0,0,1,0.029735683
100,0,0,2,0.029735683
100,1,0,0,0.02753304
100,1,0,1,0.049559471
100,1,0,2,0.02753304
100,0,1,0,0.24339207
100,0,1,1,0.24339207
100,0,1,2,0.24339207
100,1,1,0,0.443832599
100,1,1,1,0.465859031
100,1,1,2,0.443832599
100,0,2,0,0.24339207
100,0,2,1,0.24339207
100,0,2,2,0.24339207
100,1,2,0,0.443832599
100,1,2,1,0.465859031
100,1,2,2,0.443832599
101,0,0,0,0.035242291
101,0,0,1,0.035242291
101,0,0,2,0.035242291
101,1,0,0,0.231277533
101,1,0,1,0.231277533
101,1,0,2,0.231277533
101,0,1,0,0.248898678
101,0,1,1,0.248898678
101,0,1,2,0.248898678
101,1,1,0,0.658590308
101,1,1,1,0.658590308
101,1,1,2,0.658590308
101,0,2,0,0.248898678
101,0,2,1,0.248898678
101,0,2,2,0.248898678
101,1,2,0,0.658590308
101,1,2,1,0.658590308
101,1,2,2,0.658590308
102,0,0,0,0.024229075
102,0,0,1,0.024229075
102,0,0,2,0.024229075
102,1,0,0,0.231277533
102,1,0,1,0.231277533
102,1,0,2,0.231277533
102,0,1,0,0.237885463
102,0,1,1,0.237885463
102,0,1,2,0.237885463
102,1,1,0,0.658590308
102,1,1,1,0.658590308
102,1,1,2,0.658590308
102,0,2,0,0.237885463
102,0,2,1,0.237885463
102,0,2,2,0.237885463
102,1,2,0,0.658590308
102,1,2,1,0.658590308
102,1,2,2,0.658590308
103,0,0,0,0.002202643
103,0,0,1,0.002202643
103,0,0,2,0.002202643
103,1,0,0,0.02753304
103,1,0,1,0.049559471
103,1,0,2,0.02753304
103,0,1,0,0.215859031
103,0,1,1,0.215859031
103,0,1,2,0.215859031
103,1,1,0,0.465859031
103,1,1,1,0.465859031
103,1,1,2,0.443832599
103,0,2,0,0.215859031
103,0,2,1,0.215859031
103,0,2,2,0.215859031
103,1,2,0,0.465859031
103,1,2,1,0.465859031
103,1,2,2,0.443832599
104,0,0,0,0.002202643
104,0,0,1,0.002202643
104,0,0,2,0.002202643
104,1,0,0,0.033039648
104,1,0,1,0.055066079
104,1,0,2,0.033039648
104,0,1,0,0.215859031
104,0,1,1,0.215859031
104,0,1,2,0.215859031
104,1,1,0,0.449339207
104,1,1,1,0.471365639
104,1,1,2,0.449339207
104,0,2,0,0.215859031
104,0,2,1,0.215859031
104,0,2,2,0.215859031
104,1,2,0,0.449339207
104,1,2,1,0.471365639
104,1,2,2,0.449339207
105,0,0,0,0.024229075
105,0,0,1,0.024229075
105,0,0,2,0.024229075
105,1,0,0,0.044052863
105,1,0,1,0.066079295
105,1,0,2,0.044052863
105,0,1,0,0.237885463
105,0,1,1,0.24339207
105,0,1,2,0.24339207
105,1,1,0,0.460352423
105,1,1,1,0.482378855
105,1,1,2,0.460352423
105,0,2,0,0.237885463
105,0,2,1,0.237885463
105,0,2,2,0.237885463
105,1,2,0,0.460352423
105,1,2,1,0.482378855
105,1,2,2,0.460352423
106,0,0,0,0.035242291
106,0,0,1,0.035242291
106,0,0,2,0.035242291
106,1,0,0,0.055066079
106,1,0,1,0.077092511
106,1,0,2,0.033039648
106,0,1,0,0.248898678
106,0,1,1,0.248898678
106,0,1,2,0.248898678
106,1,1,0,0.471365639
106,1,1,1,0.482378855
106,1,1,2,0.449339207
106,0,2,0,0.248898678
106,0,2,1,0.248898678
106,0,2,2,0.248898678
106,1,2,0,0.471365639
106,1,2,1,0.482378855
106,1,2,2,0.449339207
107,0,0,0,0.029735683
107,0,0,1,0.029735683
107,0,0,2,0.029735683
107,1,0,0,0.02753304
107,1,0,1,0.049559471
107,1,0,2,0.02753304
107,0,1,0,0.24339207
107,0,1,1,0.24339207
107,0,1,2,0.24339207
107,1,1,0,0.443832599
107,1,1,1,0.465859031
107,1,1,2,0.443832599
107,0,2,0,0.24339207
107,0,2,1,0.24339207
107,0,2,2,0.24339207
107,1,2,0,0.443832599
107,1,2,1,0.465859031
107,1,2,2,0.443832599
108,0,0,0,0.035242291
108,0,0,1,0.035242291
108,0,0,2,0.035242291
108,1,0,0,0.231277533
108,1,0,1,0.231277533
108,1,0,2,0.231277533
108,0,1,0,0.248898678
108,0,1,1,0.248898678
108,0,1,2,0.248898678
108,1,1,0,0.658590308
108,1,1,1,0.658590308
108,1,1,2,0.658590308
108,0,2,0,0.248898678
108,0,2,1,0.248898678
108,0,2,2,0.248898678
108,1,2,0,0.658590308
108,1,2,1,0.658590308
108,1,2,2,0.658590308
109,0,0,0,0.024229075
109,0,0,1,0.024229075
109,0,0,2,0.024229075
109,1,0,0,0.231277533
109,1,0,1,0.231277533
109,1,0,2,0.231277533
109,0,1,0,0.237885463
109,0,1,1,0.237885463
109,0,1,2,0.237885463
109,1,1,0,0.658590308
109,1,1,1,0.658590308
109,1,1,2,0.658590308
109,0,2,0,0.237885463
109,0,2,1,0.237885463
109,0,2,2,0.237885463
109,1,2,0,0.658590308
109,1,2,1,0.658590308
109,1,2,2,0.658590308
110,0,0,0,0.002202643
110,0,0,1,0.002202643
110,0,0,2,0.002202643
110,1,0,0,0.022026432
110,1,0,1,0.044052863
